https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.232803	http://spiral.imperial.ac.uk/bitstream/10044/1/38198/2/Xi-ST-1986-PhD-Thesis.pdf
https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.232830	http://shura.shu.ac.uk/20658/1/10701305.pdf
https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.232831	http://shura.shu.ac.uk/20759/1/10702858.pdf
